leaderboard,leaderboard_rank,pitcher_name,pitcher_team,pitch_type,batter_side,pitch_count,split_batted_ball_count,split_terminal_pa_count,k_pct,groundball_pct,line_drive_pct,flyball_pct,final_pitch_score_20_80,raw_pitch_score_20_80,groundball_score_20_80,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_rank,flyball_score_pitch_type_rank,location_score_20_80,stuff_plus_20_80,execution_plus_20_80,movement_quality_20_80,archetype,platoon_category,quadrant_label,overall_rank,pitch_type_rank,pitch_type_batter_side_rank
Best Overall Pitches,1357,"Campbell, Tyler",MIS_MUD,Sinker,R,100,27,28,0.0714285714285714,0.4814814814814814,0.1481481481481481,0.3703703703703703,40.8152567693217,37.71351814823189,55.8679714628034,404,56,41.3595171217979,1243,81,54.87538896162876,455,43,52.71698139286979,570,73,48.05264688519794,49.25581955694105,37.7729648082577,62.97772567409144,Tight High-Spin Breakers,,Low Priority,1357,203,104
Best Overall Pitches,1358,"Salata, Derek",SCH_BOO,Cutter,R,72,20,18,0.0,0.3,0.35,0.35,40.78992445335601,36.83232118325858,44.655722749426864,1047,28,36.49019003684828,1424,31,35.93735166183042,1413,32,54.003662938839305,511,13,50.02433208358335,51.57135463485922,36.84878175378081,46.1664712778429,Soft-Speed Separation,Balanced Weapon,Development Target,1358,61,32
Best Overall Pitches,1359,"Pindel, Buddie",SCH_BOO,Sinker,L,92,41,28,0.0357142857142857,0.3414634146341463,0.1951219512195122,0.4634146341463415,40.7832100700461,39.23230906625554,47.217406253379,873,79,38.92485357932309,1354,109,50.4682377439536,754,54,46.8398993868893,945,92,44.40197907889076,37.4439351690416,42.26131106634544,28.30011723329425,Soft-Speed Separation,Balanced Weapon,Low Priority,1359,204,100
Best Overall Pitches,1360,"Gorgen, Grady",NEW_YOR13,Slider,L,53,12,15,0.2,0.4166666666666667,0.25,0.3333333333333333,40.75830788878504,34.388211996494675,51.863596922311785,602,60,50.12430587470722,630,98,45.319498580996566,1071,96,55.05640238554163,430,43,55.62186497079588,58.6757371358086,34.07788589338658,60.30480656506448,Tight High-Spin Breakers,Balanced Weapon,Development Target,1360,306,134
Best Overall Pitches,1361,"Linderman, Greyson",JOL_SLA,Sinker,L,48,17,19,0.1578947368421052,0.4705882352941176,0.2352941176470588,0.2941176470588235,40.74566102670235,35.56784956467473,55.19496733835104,417,40,47.25396569831587,820,41,46.69922606910924,1015,87,57.53343637778241,336,35,52.8272211047668,31.99991032785945,44.29803384783549,20.281359906213364,Soft-Speed Separation,Balanced Weapon,Low Priority,1361,205,101
Best Overall Pitches,1362,"Almonte, Dawil",EVA_OTT,Four-Seam,L,53,22,14,0.0714285714285714,0.3181818181818182,0.2272727272727272,0.4545454545454545,40.70290546241044,36.92260972571478,45.77902781533101,976,104,41.3595171217979,1240,193,47.45180469898887,963,141,47.40011550043378,900,99,49.52359551470031,43.11934089348621,39.9705957178426,21.828839390386868,Soft-Speed Separation,Balanced Weapon,Low Priority,1362,453,217
Best Overall Pitches,1363,"Parsons, Billy",SUS_COU1,Sinker,R,30,13,12,0.1666666666666666,0.3076923076923077,0.0769230769230769,0.6153846153846154,40.69923985624429,40.394820792022,45.13096720038632,1019,105,47.85195323506406,792,32,61.55782978724568,179,20,37.24081174904066,1387,123,41.40955100609629,43.211445880213134,39.930108937179824,35.26377491207503,Soft-Speed Separation,Balanced Weapon,Low Priority,1363,206,105
Best Overall Pitches,1364,"Thompson, Ross",SCH_BOO,Four-Seam,L,272,76,62,0.2741935483870967,0.3289473684210526,0.2236842105263158,0.4473684210526316,40.677963593086254,39.91748338368587,46.44414265698478,958,100,55.182123040364566,386,33,47.78848461235608,954,138,47.85344827652569,883,98,42.4524174150205,46.55179435355115,38.6182995476455,32.52051582649472,Soft-Speed Separation,Balanced Weapon,Low Priority,1364,454,218
Best Overall Pitches,1365,"Kaftan, Eddie",FLO_Y'A,Sinker,L,55,18,16,0.0625,0.2777777777777778,0.2222222222222222,0.5,40.67325767237457,41.05895760372726,43.282794335544025,1117,99,40.7508512361792,1284,99,47.92565050298717,947,77,44.52900791851833,1116,105,39.77329116588496,26.09059522338108,46.46447562222242,39.4841735052755,Soft-Speed Separation,Balanced Weapon,Low Priority,1365,207,102
Best Overall Pitches,1366,"Martzolf, Max",OTT_TIT,Four-Seam,R,51,21,17,0.1764705882352941,0.0952380952380952,0.1904761904761904,0.7142857142857143,40.65970880476921,43.25334199196142,32.005168078649255,1507,250,48.52029224672381,742,106,50.90410984240499,732,109,30.99378646091694,1490,242,34.60789803465406,38.46539768743967,41.696178222530456,63.18874560375146,Tight High-Spin Breakers,,Low Priority,1366,455,237
Best Overall Pitches,1367,"Linderman, Greyson",JOL_SLA,Sinker,R,30,7,10,0.2,0.7142857142857143,0.2857142857142857,0.0,40.65850260177096,35.56784956467473,70.25103103681414,49,7,50.12430587470722,639,24,41.96873182415151,1235,109,76.11119131958824,5,1,52.53669302166218,31.99991032785945,44.17586699670812,20.281359906213364,Soft-Speed Separation,Balanced Weapon,Low Priority,1367,208,106
Best Overall Pitches,1368,"Bell, Jacob",SCH_BOO,Four-Seam,L,39,12,11,0.1818181818181818,0.1666666666666666,0.4166666666666667,0.4166666666666667,40.64603879484848,35.12391561013628,36.418152266129816,1428,219,48.88484079853823,708,83,29.682587049052977,1482,241,49.79270515202998,748,69,53.53099289251027,44.588554502720754,39.32702050598906,47.010550996483005,Soft-Speed Separation,Balanced Weapon,Low Priority,1368,456,219
Best Overall Pitches,1369,"Morrissey, Joe",EVA_OTT,Four-Seam,R,79,26,21,0.0952380952380952,0.3461538461538461,0.2307692307692307,0.4230769230769231,40.57736975901776,40.780594748474805,47.507189455183536,859,78,42.98262615011444,1159,186,47.123757603913134,996,168,49.38780536483678,780,69,40.10317811695134,51.09085914128201,36.735260058361646,37.86635404454865,Soft-Speed Separation,Balanced Weapon,Development Target,1369,457,238
Best Overall Pitches,1370,"Vitas, Ben",JOL_SLA,Slider,L,81,14,18,0.2777777777777778,0.2857142857142857,0.4285714285714285,0.2857142857142857,40.57030111611856,40.44927150499024,43.77312591193076,1106,106,55.426462033874586,384,70,28.56566479677129,1492,141,58.06422937611972,323,32,40.85270354208464,51.94834315200788,36.39625972229432,61.35990621336459,Tight High-Spin Breakers,Right-Handed Killer,Development Target,1370,307,135
Best Overall Pitches,1371,"Villalobos, Jonaiker",FLO_Y'A,Curveball,L,51,9,3,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.5555555555555556,40.562250671147964,37.40399940680408,46.71511537025113,917,56,59.21371643327984,261,31,58.35025819094956,272,14,41.01987642951056,1247,67,47.93150362128369,49.743391860357306,37.2312105715946,76.27198124267292,Tight High-Spin Breakers,Balanced Weapon,Low Priority,1371,144,66
Best Overall Pitches,1372,"Gilleran, Jimmy",NEW_ENG23,Four-Seam,L,38,16,14,0.0714285714285714,0.3125,0.25,0.4375,40.5083650074848,36.70045933046438,45.427994982235965,997,111,41.3595171217979,1241,194,45.319498580996566,1092,171,48.47678084365207,838,92,49.393478253865766,44.3312694881427,39.23279109631139,36.03751465416178,Soft-Speed Separation,Balanced Weapon,Low Priority,1372,458,220
Best Overall Pitches,1373,"Catrambone, Ben",JOL_SLA,Slider,R,77,17,19,0.2631578947368421,0.2352941176470588,0.2941176470588235,0.4705882352941176,40.49811763849279,30.855652260099347,40.65807825017977,1249,150,54.429816139294246,425,81,41.18031611665856,1264,146,46.38678341269891,967,116,62.99720352141083,49.551535506148014,37.21494984598902,59.17936694021102,Tight High-Spin Breakers,Right-Handed Killer,Low Priority,1373,308,173
Best Overall Pitches,1374,"Estrella, Noah",TRI_VAL,Four-Seam,L,130,51,36,0.0555555555555555,0.2156862745098039,0.1568627450980392,0.6274509803921569,40.45339937821147,39.04734839578086,39.4466708261655,1316,186,40.277444436253546,1309,212,54.05777267237681,502,57,36.4786474437358,1410,221,43.73418500388292,50.33013099629284,36.853453890173896,23.02461899179367,Soft-Speed Separation,Right-Handed Killer,Development Target,1374,459,221
Best Overall Pitches,1375,"Shinn, Nathan",LAK_ERI24,Sinker,R,25,7,8,0.125,0.8571428571428571,0.0,0.1428571428571428,40.4440751444198,44.64004618895471,79.07699941177526,13,3,45.01151243551012,1008,54,68.77486587891195,113,11,67.08771034785399,78,8,30.65347604050501,34.26828279938794,43.00473650088289,37.02227432590856,Soft-Speed Separation,Left-Handed Killer,Low Priority,1375,209,107
Best Overall Pitches,1376,"Perez, Kelvin",WAS_WIL3,Sinker,R,52,21,20,0.05,0.7142857142857143,0.0,0.2857142857142857,40.37498556083105,40.83278692757572,70.25103103681414,56,9,39.89871899631302,1326,100,68.77486587891195,96,7,58.06422937611972,324,43,39.30678237176016,27.48623686526585,45.51076709436632,31.395076201641267,Soft-Speed Separation,Balanced Weapon,Low Priority,1376,210,108
Best Overall Pitches,1377,"Rodriguez, Esteban",WAS_WIL3,Four-Seam,L,58,20,17,0.0,0.45,0.25,0.3,40.372526426808456,37.84645604749249,53.92298954313605,480,29,36.49019003684828,1452,236,45.319498580996566,1103,174,57.1618812789463,354,23,46.26669064521239,46.91465198940614,38.05091860629964,44.2672919109027,Soft-Speed Separation,Balanced Weapon,Low Priority,1377,460,222
Best Overall Pitches,1378,"Hickey, Matt",GAT_GRI,Four-Seam,L,55,16,14,0.2142857142857142,0.1875,0.125,0.6875,40.37209393790341,36.148616822989865,37.70527265414498,1389,203,51.09817129169714,586,59,57.04718222995426,326,34,32.68568914311712,1475,234,50.22687387270168,47.25704764232901,37.91890490016962,31.676436107854627,Soft-Speed Separation,Balanced Weapon,Low Priority,1378,461,223
Best Overall Pitches,1379,"O'Brien, Keenan",SUS_COU1,Sinker,R,28,10,10,0.3,0.5,0.3,0.2,40.33798432160759,32.59164896289366,57.01207847437245,310,42,56.94136379363668,319,8,40.62842512141349,1283,116,63.47831795916028,131,17,58.41276682527345,35.86526629336424,42.243128940917344,25.62719812426729,Soft-Speed Separation,Balanced Weapon,Low Priority,1379,211,109
Best Overall Pitches,1380,"Nettleton, Blake",WIN_CIT29,Four-Seam,R,96,37,31,0.064516129032258,0.2972972972972973,0.1351351351351351,0.5675675675675675,40.310740125934345,34.02941710825736,44.48874496936004,1055,127,40.888291920028585,1270,211,56.09628896111985,376,48,40.261145296752126,1282,188,54.96716050051396,44.00633370567229,39.08049396355785,38.710433763188746,Soft-Speed Separation,Balanced Weapon,Low Priority,1380,462,239
Best Overall Pitches,1381,"Kostura, Brit",WAS_WIL3,Slider,L,29,7,5,0.4,0.4285714285714285,0.2857142857142857,0.2857142857142857,40.30814929523997,41.79087753198302,52.59909428689188,572,56,63.75842171256616,173,32,41.96873182415151,1247,118,58.06422937611972,326,33,36.848450076172846,59.59810759840625,33.092919527926014,75.35756154747948,Tight High-Spin Breakers,Balanced Weapon,Development Target,1381,309,136
Best Overall Pitches,1382,"Oe, Ryoya",OTT_TIT,Four-Seam,R,40,17,11,0.0,0.4117647058823529,0.1176470588235294,0.4705882352941176,40.3068469531067,38.413466334273,51.560745066308215,632,39,36.49019003684828,1468,248,57.73704597401059,295,35,46.38678341269891,979,107,44.72473506371866,44.72008868272092,38.80110611560527,52.6377491207503,Soft-Speed Separation,,Low Priority,1382,463,240
Best Overall Pitches,1383,"Sechrist, Zander",WAS_WIL3,Changeup,R,178,52,48,0.2083333333333333,0.3461538461538461,0.3269230769230769,0.3269230769230769,40.262945663597606,37.016736362740886,47.507189455183536,856,70,50.692394034618005,608,32,38.10246248933029,1337,77,55.46130217273483,409,39,47.83743403226328,57.47562914343885,33.84414195914324,74.44314185228605,Tight High-Spin Breakers,Balanced Weapon,Development Target,1383,175,77
Best Overall Pitches,1384,"Gartland, Chad",TRI_VAL,Slider,L,27,6,7,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,40.25441277293285,36.95791526233468,36.418152266129816,1435,135,36.49019003684828,1440,137,53.13795434696837,567,60,34.001613451495025,1458,137,47.94624029766193,67.94279190778889,29.81500538629884,65.08792497069169,Tight High-Spin Breakers,Balanced Weapon,Development Target,1384,310,137
Best Overall Pitches,1385,"Eldred, Zach",NEW_ENG23,Splitter,L,45,8,15,0.6,1.0,0.0,0.0,40.24854517484946,37.55963037768712,80.0,3,1,77.39253755042509,20,2,68.77486587891195,64,2,76.11119131958824,19,1,46.52267970156159,57.39008184333449,33.85678937536471,34.279015240328256,Soft-Speed Separation,Balanced Weapon,Development Target,1385,21,12
Best Overall Pitches,1386,"Delaney, Carter",WIN_CIT29,Slider,L,28,5,8,0.5,0.6,0.0,0.4,40.24754374056427,41.70825874358695,63.19025633684523,158,17,70.57547963149563,77,13,68.77486587891195,108,18,50.84544459873232,708,72,36.839208733511335,62.46456191200564,31.907858787114776,69.80070339976552,Tight High-Spin Breakers,Right-Handed Killer,Development Target,1386,311,138
Best Overall Pitches,1387,"Potteiger, Jack",JOL_SLA,Sinker,R,32,7,10,0.1,1.0,0.0,0.0,40.12187838146462,43.45700549342968,80.0,8,2,43.30724795577776,1142,66,68.77486587891195,110,10,76.11119131958824,33,3,32.33991512021281,31.624837933014835,43.56764845257625,37.65533411488863,Soft-Speed Separation,Balanced Weapon,Low Priority,1387,212,110
Best Overall Pitches,1388,"Nova, Fraynel",LAK_ERI24,Sinker,R,33,14,14,0.0,0.3571428571428571,0.3571428571428571,0.2857142857142857,40.11180684537938,37.91245983353162,48.18611009941132,826,94,36.49019003684828,1462,119,35.2671983104614,1420,121,58.06422937611972,315,41,45.24361653969081,29.54795155510425,44.35061657405204,27.737397420867527,Soft-Speed Separation,Balanced Weapon,Low Priority,1388,213,111
Best Overall Pitches,1389,"Williams, Pierce",NEW_ENG23,Curveball,R,86,28,26,0.0384615384615384,0.5714285714285714,0.25,0.1785714285714285,40.05138672739661,38.75117611821981,61.425062661853005,196,23,39.112135390282695,1352,80,45.319498580996566,1118,60,64.83184010492042,108,13,43.085211482142455,49.63965650328967,36.55496326192736,75.77960140679953,Tight High-Spin Breakers,Balanced Weapon,Low Priority,1389,145,79
Best Overall Pitches,1390,"Walsh, John",MIS_MUD,Four-Seam,L,33,9,5,0.2,0.4444444444444444,0.0,0.5555555555555556,40.03228634796845,38.72353461952022,53.579757439665336,505,31,50.12430587470722,651,73,68.77486587891195,78,8,41.01987642951056,1249,179,43.086040381014335,38.95635849377973,40.6283174809391,51.23094958968347,Soft-Speed Separation,Balanced Weapon,Low Priority,1390,464,224
Best Overall Pitches,1391,"Figueredo, Kevin",WIN_CIT29,Sinker,R,112,47,35,0.0857142857142857,0.4042553191489361,0.2340425531914893,0.3617021276595745,40.02375846564947,41.58955460493664,51.09680179753679,654,81,42.33338253878783,1189,73,46.816649685118826,1008,86,53.26450545498447,541,66,36.37023414064609,38.20108386573303,40.90622994264649,42.01641266119578,Soft-Speed Separation,Balanced Weapon,Low Priority,1391,214,112
Best Overall Pitches,1392,"Sabatine, Gino",TRI_VAL,Slider,L,26,11,12,0.1666666666666666,0.1818181818181818,0.3636363636363636,0.4545454545454545,40.0217881281446,40.45270697798401,37.35423982104994,1403,134,47.85195323506406,797,111,34.65796799103503,1429,128,47.40011550043378,913,87,39.01631081185267,57.07435469572152,33.660124559416445,68.042203985932,Tight High-Spin Breakers,Right-Handed Killer,Development Target,1392,312,139
Best Overall Pitches,1393,"Belton, Hunter",MIS_MUD,Four-Seam,L,68,21,23,0.0,0.3809523809523809,0.1428571428571428,0.4761904761904761,40.005804126036615,40.118879942824265,49.65710482857151,753,62,36.49019003684828,1499,243,55.37179885153173,446,51,46.03292141380737,998,121,39.74196055353211,37.62257128874438,41.10309043970285,47.573270808909726,Soft-Speed Separation,Right-Handed Killer,Low Priority,1393,465,225
Best Overall Pitches,1394,"Whitesell, Max",FLO_Y'A,Sinker,R,45,17,11,0.0,0.2352941176470588,0.2941176470588235,0.4705882352941176,39.98885481265787,40.581125867802754,40.65807825017977,1253,119,36.49019003684828,1506,127,41.18031611665856,1273,115,46.38678341269891,981,103,38.606889017319816,35.93830357528223,41.72573571205056,30.97303634232122,Soft-Speed Separation,Balanced Weapon,Low Priority,1394,215,113
Best Overall Pitches,1395,"Donnan, Blake",FLO_Y'A,Sinker,L,86,19,22,0.0,0.3157894736842105,0.3157894736842105,0.3684210526315789,39.98365686823585,38.09148778277879,45.63122451718573,984,92,36.49019003684828,1471,122,39.14703350259778,1326,113,52.84010881353673,563,54,44.398718067635656,28.040597947717405,44.74949825471801,22.743259085580306,Soft-Speed Separation,Right-Handed Killer,Low Priority,1395,216,103
Best Overall Pitches,1396,"Voytko, Fawster",TRO_AIG,Four-Seam,R,65,22,16,0.1875,0.4090909090909091,0.1363636363636363,0.4545454545454545,39.90902838454394,37.26159729002913,51.39555314485173,643,42,49.27217363484103,690,92,55.98102917095811,381,50,47.40011550043378,909,93,46.086367605078486,45.93642968637725,37.776680391142015,43.00117233294255,Soft-Speed Separation,Balanced Weapon,Low Priority,1396,466,241
Best Overall Pitches,1397,"Moore, Kyle",SCH_BOO,Sinker,R,44,13,14,0.1428571428571428,0.4615384615384615,0.3846153846153846,0.1538461538461538,39.874581869321794,43.17934284321067,54.63585621957522,458,60,46.22884420674752,911,46,32.68968542058059,1456,126,66.39359642695135,82,9,32.163472930247764,31.38344646998845,43.31366502330273,30.410316529894487,Soft-Speed Separation,Balanced Weapon,Low Priority,1397,217,114
Best Overall Pitches,1398,"Carroll, Jake",JOL_SLA,Four-Seam,L,130,23,29,0.2413793103448276,0.3043478260869565,0.217391304347826,0.4782608695652174,39.8709825214773,36.7891773017256,44.92433917823004,1027,119,52.94515742736769,500,48,48.37889431550727,905,130,45.902146327260496,1006,124,47.06186136756462,46.0841459277786,37.66666107432651,53.83352872215709,Soft-Speed Separation,Balanced Weapon,Low Priority,1398,467,226
Best Overall Pitches,1399,"Perez, Kelvin",WAS_WIL3,Sinker,L,57,18,17,0.1176470588235294,0.6111111111111112,0.2222222222222222,0.1666666666666666,39.78138580094538,40.83278692757572,63.876720543786654,132,12,44.510258176765305,1032,65,47.92565050298717,950,78,65.58379685256494,101,11,37.3281165054746,27.48623686526585,44.67873951295603,31.395076201641267,Soft-Speed Separation,Balanced Weapon,Low Priority,1399,218,104
Best Overall Pitches,1400,"Gaskey, Blake",NIU_HUS,Four-Seam,R,33,10,10,0.3,0.3,0.2,0.5,39.78047619499547,29.26384685154089,44.655722749426864,1036,122,56.94136379363668,318,33,50.010572040579646,768,117,44.52900791851833,1047,125,64.31927799638952,33.89383611094499,42.21830187529323,51.65298944900351,Soft-Speed Separation,Balanced Weapon,Low Priority,1400,468,242
Best Overall Pitches,1401,"Bice, Emmett",NEW_YOR13,Four-Seam,L,136,56,46,0.0869565217391304,0.3392857142857143,0.2321428571428571,0.4285714285714285,39.72585448969171,39.768577282700576,47.082864052541176,880,86,42.4180664880913,1184,183,46.9948819594191,999,149,49.04074840438546,816,85,39.62616797267104,45.20659230656895,37.80003525259443,38.288393903868695,Soft-Speed Separation,Balanced Weapon,Low Priority,1401,469,227
Best Overall Pitches,1402,"Sechrist, Zander",WAS_WIL3,Sinker,R,66,32,22,0.0454545454545454,0.34375,0.25,0.40625,39.687610797631656,40.163305277444906,47.35867556425871,869,100,39.58885272727077,1338,102,45.319498580996566,1131,98,50.45066730621894,717,89,38.577657011400746,41.11805164853734,39.31556517651405,70.4337631887456,Tight High-Spin Breakers,Left-Handed Killer,Low Priority,1402,219,115
Best Overall Pitches,1403,"Nova, Fraynel",LAK_ERI24,Sinker,L,93,28,23,0.0434782608695652,0.6071428571428571,0.1785714285714285,0.2142857142857142,39.64842655924153,37.91245983353162,63.631554755593285,136,13,39.454128262469794,1340,107,52.021032094686674,655,44,62.57596986198685,161,17,43.699015585898,29.54795155510425,43.70111297785324,27.737397420867527,Soft-Speed Separation,Balanced Weapon,Low Priority,1403,220,105
Best Overall Pitches,1404,"Eldred, Zach",NEW_ENG23,Slider,R,77,20,18,0.2222222222222222,0.45,0.05,0.5,39.639116577658655,35.46936660434287,53.92298954313605,479,51,51.63920763446932,563,105,64.08379241932887,125,16,44.52900791851833,1083,131,49.36853318206214,65.84066634901906,29.759338226692304,67.47948417350528,Tight High-Spin Breakers,Balanced Weapon,Development Target,1404,313,174
Best Overall Pitches,1405,"Steinhauer, Ryan",NEW_JER6,Changeup,L,36,14,10,0.0,0.5,0.2857142857142857,0.2142857142857142,39.583676197760695,39.67072464549598,57.01207847437245,382,43,36.49019003684828,1503,106,41.96873182415151,1246,95,62.57596986198685,162,15,39.380563153045046,43.45850356961776,38.27164531120349,54.81828839390386,Soft-Speed Separation,Right-Handed Killer,Low Priority,1405,176,99
Best Overall Pitches,1406,"Miranda, Kevin",OTT_TIT,Slider,R,46,10,4,0.0,0.2,0.4,0.4,39.579969676469815,31.56666570578544,38.47754488695408,1350,162,36.49019003684828,1382,171,31.246278202247336,1461,172,50.84544459873232,666,78,58.277678941400026,62.65772917355228,30.89800869899097,65.79132473622508,Tight High-Spin Breakers,Right-Handed Killer,Development Target,1406,314,175
Best Overall Pitches,1407,"Rodriguez, Joe Joe",NEW_JER6,Sinker,R,94,37,31,0.064516129032258,0.4864864864864865,0.2162162162162162,0.2972972972972973,39.55571768890449,36.95941201468904,56.17718957403828,397,54,40.888291920028585,1271,82,48.48914281044459,900,80,57.33259578381694,343,47,45.613764262073865,34.741495321774,41.57794407823864,22.3915592028136,Soft-Speed Separation,Balanced Weapon,Low Priority,1407,221,116
Best Overall Pitches,1408,"Hill, Kaleb",OTT_TIT,Sinker,R,249,92,73,0.0547945205479452,0.3478260869565217,0.3695652173913043,0.2826086956521739,39.542960740270345,40.45278780294699,47.61050346626168,852,99,40.225564239001415,1313,94,34.101714221124,1432,124,58.260392005940034,299,40,37.42003092735818,23.7695956362767,45.77095165169464,33.71629542790152,Soft-Speed Separation,Balanced Weapon,Low Priority,1408,222,117
Best Overall Pitches,1409,"Valdez, Alex",EVA_OTT,Slider,L,63,7,13,0.4615384615384615,0.5714285714285714,0.0,0.4285714285714285,39.52268825046522,43.21646681048463,61.425062661853005,203,22,67.95353427806121,92,19,68.77486587891195,111,20,49.04074840438546,821,80,30.90387161041993,47.885188813583774,36.48724995131827,55.45134818288393,Tight High-Spin Breakers,Right-Handed Killer,Low Priority,1409,315,140
Best Overall Pitches,1410,"Eldred, Zach",NEW_ENG23,Curveball,L,56,9,10,0.1,0.2222222222222222,0.2222222222222222,0.5555555555555556,39.4722320455952,37.64058766312566,39.85047330083693,1301,68,43.30724795577776,1132,69,47.92565050298717,940,45,41.01987642951056,1248,68,43.74606893802413,50.352414661954086,35.46963447126448,76.97538100820634,Tight High-Spin Breakers,Balanced Weapon,Development Target,1410,146,67
Best Overall Pitches,1411,"Morrissey, Joe",EVA_OTT,Four-Seam,L,72,21,23,0.0869565217391304,0.238095238095238,0.2857142857142857,0.4761904761904761,39.4626196617705,40.780594748474805,40.831136453610384,1245,169,42.4180664880913,1188,184,41.96873182415151,1248,200,46.03292141380737,1001,122,36.38734445946047,51.09085914128201,35.17275466336592,37.86635404454865,Soft-Speed Separation,Balanced Weapon,Development Target,1411,470,228
Best Overall Pitches,1412,"Chapple, Bronson",TRO_AIG,Sinker,L,54,21,15,0.0666666666666666,0.3809523809523809,0.238095238095238,0.3809523809523809,39.46209623063663,38.355186926118776,49.65710482857151,752,72,41.0348953161346,1265,96,46.436420833278255,1032,90,52.04857539496355,611,59,42.044884607844935,35.54692391341786,41.13760402169431,28.65181711606096,Soft-Speed Separation,Balanced Weapon,Low Priority,1412,223,106
Best Overall Pitches,1413,"Grills, Evan",OTT_TIT,Four-Seam,R,37,10,14,0.2142857142857142,0.2,0.4,0.4,39.45943094980151,37.16546057958868,38.47754488695408,1362,211,51.09817129169714,590,76,31.246278202247336,1469,246,50.84544459873232,692,49,44.81202848029811,48.06462435553723,36.32971916126442,44.33763188745604,Soft-Speed Separation,,Low Priority,1413,471,243
